id,geom,amenities_500,leisure_500
27624539,"40.73801,-73.98815",132,6
27627627,"40.7206,-74.0033",133,17
27627991,"40.69616,-73.92905",21,5
27628195,"40.69442,-73.95144",9,7
27628302,"40.58845,-73.80015",1,6
27628465,"40.68152,-73.94389",14,6
27628480,"40.65591,-73.94352",0,1
27628754,"40.76892,-73.92919",25,3
27629043,"40.71364,-74.01758",21,23
27629538,"40.67864,-73.91546",3,7
27630335,"40.691,-73.93837",3,3
27630572,"40.77979,-73.98513",31,7
27632141,"40.69768,-73.93511",9,6
27632496,"40.73394,-73.87207",8,6
27633968,"40.72159,-73.98959",186,12
27633987,"40.81915,-73.9425",11,7
27635012,"40.73028,-73.98165",105,11
27636227,"40.77516,-73.90558",19,4
27636889,"40.78837,-73.96821",43,5
27637065,"40.68175,-73.93966",19,8
27637220,"40.72586,-73.94547",32,7
27637755,"40.62776,-73.94137",0,2
27638014,"40.59787,-73.79759",0,3
27638567,"40.82972,-73.84957",4,4
27639125,"40.73224,-73.87534",9,4
27639832,"40.82424,-73.9554",6,6
27649154,"40.69399,-73.92472",10,4
27649404,"40.69339,-73.93971",8,7
27649901,"40.69197,-73.94052",4,4
27650083,"40.69197,-73.93872",3,4
27650553,"40.70133,-73.91726",58,4
27650624,"40.67973,-73.92592",6,6
27652402,"40.6912,-73.9394",3,4
27653212,"40.69015,-73.94075",4,6
27653304,"40.70601,-73.92825",43,3
27654484,"40.72409,-73.95039",38,9
27654829,"40.73639,-73.99318",104,3
27656004,"40.69632,-73.9193",25,5
27656104,"40.71015,-73.94654",41,5
27656752,"40.76384,-73.98822",180,9
27656768,"40.80116,-73.96088",46,11
27657263,"40.69792,-73.91886",40,7
27657926,"40.81493,-73.93953",9,6
27658108,"40.7044,-73.92111",55,1
27658203,"40.65092,-74.00489",20,2
27659298,"40.70761,-74.00513",136,22
27659540,"40.73215,-73.9866",124,8
27659585,"40.8154,-73.94677",11,7
27660427,"40.863,-73.90661",2,3
27661175,"40.69236,-73.93759",4,5
27662837,"40.75732,-73.82075",7,9
27663407,"40.69372,-73.92801",9,5
27663483,"40.76164,-73.99804",39,5
27670819,"40.69898,-73.92266",40,7
27671796,"40.77943,-73.95456",103,2
27672277,"40.63368,-74.01956",9,3
27672939,"40.67889,-73.97813",82,5
27673543,"40.69155,-73.95714",23,6
27675041,"40.67522,-73.91938",2,5
27675173,"40.7309,-73.98671",151,8
27676268,"40.75828,-73.82145",9,9
27677746,"40.75453,-73.96841",99,9
27677869,"40.82248,-73.89915",0,8
27677962,"40.71727,-73.94821",48,12
27678012,"40.71877,-73.96093",76,9
27678171,"40.68592,-73.93117",13,2
27678259,"40.66448,-73.76479",1,2
27678634,"40.66872,-73.95343",21,2
27680233,"40.71714,-73.99815",219,16
27681015,"40.71582,-73.94191",30,3
27681497,"40.6844,-73.9358",14,5
27681710,"40.58087,-73.95974",7,8
27681714,"40.69576,-73.78867",2,3
27681899,"40.82663,-73.94108",8,11
27682748,"40.64599,-73.95986",3,1
27682933,"40.65625,-73.9218",0,1
27684910,"40.70245,-73.76925",0,1
27686998,"40.74146,-73.89341",5,7
27689960,"40.64011,-73.95773",2,0
27692424,"40.76066,-73.96397",78,8
27693410,"40.69309,-73.93051",12,6
27693532,"40.72265,-73.99458",169,10
27693980,"40.77668,-73.90668",20,3
27694474,"40.61358,-73.95484",2,3
27694593,"40.72658,-73.97753",39,14
27695133,"40.81658,-73.93994",7,7
27695485,"40.75398,-73.90084",12,3
27695755,"40.75375,-73.90037",10,4
27696495,"40.70609,-73.90592",32,1
27697082,"40.76988,-73.95352",70,3
27697284,"40.74997,-73.87851",20,11
27697402,"40.69321,-73.93686",9,7
27699052,"40.68891,-73.95164",13,8
27700332,"40.68398,-73.93464",18,4
27700366,"40.74462,-73.97838",142,4
27700747,"40.56629,-74.10331",0,3
27700795,"40.75597,-73.9955",138,5
27701535,"40.82005,-73.93949",4,7
27703016,"40.72194,-73.99557",171,10
27703561,"40.8358,-73.85833",3,13
27703578,"40.74557,-73.99871",95,5
27703666,"40.76189,-73.77349",9,1
27703756,"40.67563,-73.74713",3,0
27703757,"40.67525,-73.74625",4,0
27703859,"40.78348,-73.98383",29,5
27703865,"40.6448,-73.99524",11,3
27704612,"40.80722,-73.9491",43,6
27704712,"40.71586,-73.98908",137,22
27705293,"40.82862,-73.93832",4,11
27706017,"40.7956,-73.97219",68,6
27706098,"40.71094,-73.95026",51,10
27706786,"40.88354,-73.89061",0,4
27706929,"40.67661,-73.87488",5,1
27707196,"40.80147,-73.94432",19,6
27707562,"40.66333,-73.7661",1,1
27707814,"40.63577,-74.13113",0,1
27710264,"40.7015,-73.93566",23,6
27712922,"40.63895,-74.02599",11,4
27714862,"40.68737,-73.93478",12,4
27717773,"40.69098,-73.92128",5,4
27720812,"40.69028,-73.97484",40,9
27722209,"40.75355,-73.97352",138,12
27723558,"40.69085,-73.95079",15,6
27723717,"40.69025,-73.95042",12,6
27723810,"40.69199,-73.9435",3,7
27723975,"40.69088,-73.95018",14,6
27724217,"40.87886,-73.84301",0,2
27724572,"40.73543,-73.87522",11,4
27725029,"40.78954,-73.95076",36,8
27725392,"40.72264,-73.9912",185,11
27725844,"40.70398,-73.92168",56,1
27727321,"40.85711,-73.93004",4,7
27727442,"40.71532,-73.96209",96,10
27728631,"40.65661,-73.96065",8,5
27729476,"40.67754,-73.94824",20,5
27730153,"40.76969,-73.92197",46,7
27730191,"40.59446,-73.94289",0,3
27730757,"40.68783,-73.98695",60,4
27730786,"40.71739,-73.96244",78,9
27731269,"40.68387,-73.94162",13,6
27731601,"40.71095,-73.95171",50,16
27732417,"40.66678,-73.96148",7,4
27732746,"40.73397,-74.00168",144,20
27732981,"40.75118,-73.93646",39,4
27733012,"40.75391,-73.90256",11,5
27733464,"40.79884,-73.9424",14,4
27733542,"40.69194,-73.92352",4,5
27734811,"40.76209,-73.99875",28,4
27735126,"40.80033,-73.94201",15,3
27735315,"40.66526,-73.8937",0,7
27735701,"40.80033,-73.941",17,4
27735744,"40.75658,-73.99568",141,5
27736075,"40.70908,-73.95006",28,7
27736140,"40.71799,-73.85695",8,3
27736749,"40.75655,-73.99535",148,5
27737158,"40.75611,-73.9937",165,3
27744041,"40.76938,-73.95212",54,5
27746387,"40.69815,-73.92841",25,4
27747288,"40.76457,-73.98766",172,9
27748069,"40.79709,-73.93586",27,3
27749038,"40.76517,-73.95669",41,4
27751020,"40.64815,-73.96862",9,4
27752128,"40.72514,-73.89845",19,10
4393519,"40.7659,-73.99543",25,7
4393628,"40.71233,-73.84848",6,1
4394687,"40.77626,-73.95246",121,1
4396142,"40.75227,-73.95012",9,4
4396299,"40.66938,-73.91831",0,5
4396939,"40.76049,-73.99569",107,5
4397455,"40.63269,-73.90358",0,2
4399721,"40.67828,-73.96228",50,3
4401013,"40.67849,-73.91672",1,8
4401193,"40.80699,-73.95937",39,15
4402117,"40.72891,-73.82588",6,2
4402805,"40.66025,-73.9627",9,1
4403159,"40.70953,-73.95994",49,24
4403928,"40.70216,-73.90716",66,1
4403972,"40.77891,-73.9484",98,4
4404544,"40.69703,-73.93207",13,6
4404818,"40.85104,-73.93617",25,6
4405156,"40.78802,-73.95026",41,10
4405874,"40.66201,-73.95414",5,2
4407787,"40.71287,-73.98685",42,24
4407790,"40.86682,-73.85812",0,3
4408381,"40.66428,-73.92911",0,1
4409074,"40.73112,-73.98572",142,10
4410626,"40.68039,-74.01729",8,3
4412533,"40.79765,-73.94022",31,3
4415695,"40.76638,-73.98741",117,8
4416667,"40.69024,-73.95197",14,9
4416970,"40.69787,-73.93202",14,6
4417147,"40.76564,-73.98013",137,6
4417912,"40.65783,-73.97501",5,3
4421355,"40.69367,-73.93981",8,7
4421826,"40.77371,-73.95007",72,2
4422017,"40.65339,-73.962",4,5
4422602,"40.72801,-73.98336",135,11
4423650,"40.79913,-73.95932",27,9
4423782,"40.80479,-73.9529",37,9
4424261,"40.80188,-73.96808",64,10
4424391,"40.78278,-73.9482",70,8
4424405,"40.78368,-73.94942",71,8
4424511,"40.67099,-73.98791",53,2
4426780,"40.81613,-73.93765",5,6
4426877,"40.68499,-73.97403",45,7
4427442,"40.85083,-73.94093",21,3
4428027,"40.67734,-73.96814",60,5
4428854,"40.72951,-73.95525",29,4
4428906,"40.66421,-73.98706",45,3
4429337,"40.70789,-73.94811",23,6
4430645,"40.68858,-73.95225",13,8
4430657,"40.68592,-73.99285",67,5
4430747,"40.69175,-73.92834",4,6
4430808,"40.71873,-73.80324",1,3
4430819,"40.72847,-73.98682",165,7
4431247,"40.74726,-74.00213",57,5
4431674,"40.80066,-73.95147",21,7
4435766,"40.73191,-74.00679",109,20
4436185,"40.66063,-73.98894",27,3
4436944,"40.66825,-73.95304",17,2
4437053,"40.72144,-73.99435",205,11
4438029,"40.74635,-73.99604",117,4
4438223,"40.80743,-73.95663",39,13
4438459,"40.73974,-73.99985",99,11
4438470,"40.72607,-73.98045",91,13
4438931,"40.86626,-73.92543",15,6
4439602,"40.72624,-73.99018",169,12
4439839,"40.68687,-73.94518",5,8
4440020,"40.82272,-73.94942",12,10
4440181,"40.69181,-73.95952",25,6
4440611,"40.7026,-73.92787",54,4
4440751,"40.72169,-73.98773",160,15
4444204,"40.79795,-73.96175",33,8
4445185,"40.66483,-73.98892",45,3
4446178,"40.63826,-73.96815",17,0
4446862,"40.67512,-73.96146",47,3
4447524,"40.73634,-74.00841",76,13
4447611,"40.73577,-73.98455",93,7
4447904,"40.77783,-73.9815",54,12
4449058,"40.81693,-73.95421",12,9
4449559,"40.82636,-73.92655",6,8
4449611,"40.69796,-73.93124",18,5
4450020,"40.63395,-73.94772",1,2
4452723,"40.69947,-73.82795",1,1
4453233,"40.76221,-73.99028",169,4
4453484,"40.71909,-73.95897",70,8
4454122,"40.81071,-73.94433",19,11
4454400,"40.77481,-73.95562",114,0
4454538,"40.7982,-73.97119",53,8
4455094,"40.73014,-74.00754",93,18
4455301,"40.68653,-73.96412",33,3
4456004,"40.70112,-73.91201",68,4
4456312,"40.87829,-73.89337",0,5
4456555,"40.66347,-73.98438",40,4
4456880,"40.69725,-73.94908",6,8
4457556,"40.79849,-73.93843",20,6
4460838,"40.72421,-73.99304",173,10
4462008,"40.86814,-73.85874",4,2
4462491,"40.71331,-73.98189",10,13
4462553,"40.73066,-74.00371",183,20
4464418,"40.78962,-73.97718",72,5
4464508,"40.6489,-73.96374",5,3
4467771,"40.74998,-73.99772",80,5
4469264,"40.71156,-73.95826",65,25
4469650,"40.80521,-73.94519",26,5
4469679,"40.71777,-73.99011",190,20
4470423,"40.73549,-73.98311",83,5
4471513,"40.75607,-73.98593",212,4
4472904,"40.8423,-73.87055",0,4
4472978,"40.75531,-73.99945",53,7
4473156,"40.8002,-73.94079",19,4
4475128,"40.78834,-73.9472",39,13
4476605,"40.77706,-73.98407",42,14
4476945,"40.81056,-73.94627",23,9
4479556,"40.74681,-73.94586",25,10
4479625,"40.71234,-73.94158",23,2
4479632,"40.72736,-74.00192",159,23
4480308,"40.71759,-73.9922",249,20
4480793,"40.68256,-73.94326",12,6
4481427,"40.69945,-73.90651",59,2
4481474,"40.68339,-73.9422",12,7
4481694,"40.69815,-73.93616",8,6
4482158,"40.66767,-73.9828",58,1
4482584,"40.71498,-73.96437",73,9
4482783,"40.7188,-73.95775",79,14
4483117,"40.77473,-73.94859",65,2
4483517,"40.68622,-73.92508",9,3
4483672,"40.80743,-73.94256",17,7
4484212,"40.7373,-73.98392",101,8
4484620,"40.71594,-73.95649",99,12
4484899,"40.72908,-73.97901",51,14
4485286,"40.70388,-74.00633",103,13
4488882,"40.62598,-73.92509",0,1
4490268,"40.68488,-73.91225",7,4
4491140,"40.76063,-73.92801",40,1
4492303,"40.78137,-73.98183",68,8
4492678,"40.72724,-73.98639",163,10
4492821,"40.68348,-73.98087",53,5
4493474,"40.70428,-74.00952",108,15
4493526,"40.73647,-73.99814",112,9
4493658,"40.71256,-73.94188",27,2
4494217,"40.73604,-74.0056",107,20
4494588,"40.72347,-73.98116",86,12
4494705,"40.65188,-74.00611",26,3
4497294,"40.64617,-73.97018",11,2
4497963,"40.73474,-74.00867",63,11
4498688,"40.684,-73.95002",12,3
4498927,"40.82257,-73.94543",11,9
4499097,"40.77998,-73.98462",38,8
4499976,"40.78878,-73.97386",83,8
4500272,"40.74685,-73.97598",117,7
4500615,"40.75005,-73.99718",94,5
4500794,"40.83714,-73.93713",1,5
4500897,"40.64687,-73.98182",10,5
4501164,"40.73325,-73.98789",121,8
4502339,"40.80204,-73.95656",32,9
4502545,"40.7671,-73.96968",39,3
4503472,"40.66763,-73.98156",56,1
4504049,"40.87896,-73.84978",0,0
4504353,"40.6771,-73.95994",50,3
4504493,"40.69059,-73.97853",36,6
4507262,"40.73553,-74.00546",106,19
4508885,"40.76885,-73.98254",93,13
4509357,"40.82412,-73.93872",3,13
4509500,"40.73984,-74.0006",105,10
4509560,"40.73505,-73.98212",69,7
4509664,"40.73277,-74.00413",166,22
4512045,"40.78294,-73.98474",22,6
4512093,"40.79994,-73.97001",55,8
4512329,"40.83089,-73.94125",10,9
4513084,"40.82624,-73.94527",25,9
4513190,"40.79917,-73.93995",20,4
4514042,"40.69213,-73.92371",5,5
4516766,"40.69414,-73.93467",12,9
4516939,"40.69454,-73.93427",13,9
4517117,"40.82014,-73.95433",5,11
4517177,"40.74236,-73.95641",36,8
4517848,"40.83335,-73.94048",5,6
4518242,"40.76369,-73.91601",73,3
4519764,"40.85181,-73.93824",22,4
4520113,"40.71452,-73.9871",85,27
4520449,"40.62403,-73.9618",1,2
4520941,"40.86644,-73.92677",13,5
4523324,"40.73337,-73.98828",119,8
4524289,"40.66694,-73.99299",20,3
4525475,"40.78304,-73.98146",62,6
4525589,"40.75034,-73.89215",39,16
4530085,"40.72949,-73.97894",51,14
4530154,"40.66388,-73.9905",33,3
4530160,"40.71906,-73.95798",74,12
4530432,"40.83488,-73.93843",2,4
4531802,"40.72568,-73.98823",182,13
4531990,"40.68157,-73.92023",8,7
4532435,"40.70798,-73.95374",26,17
4532913,"40.71909,-73.95998",70,7
4533010,"40.8552,-73.93354",13,5
4536637,"40.61576,-73.99166",11,0
4537198,"40.7113,-73.94938",53,8
4537297,"40.72937,-73.86804",6,4
4537389,"40.76377,-73.98103",179,7
4537500,"40.76496,-73.9282",47,2
4537520,"40.6875,-73.99027",72,4
4538012,"40.82102,-73.94633",11,9
28785361,"40.75283,-73.96736",67,14
28786315,"40.65285,-73.943",0,1
28786900,"40.65256,-73.94185",0,1
28787365,"40.69336,-73.93857",9,6
28787471,"40.67644,-73.91078",3,6
28787488,"40.69272,-73.93807",7,5
28790081,"40.72615,-73.98477",164,16
28790940,"40.73046,-73.98589",158,9
28794872,"40.64907,-74.00579",19,2
28799008,"40.67132,-73.95235",28,0
28801345,"40.73106,-74.00301",189,21
28801976,"40.70475,-73.93522",24,4
28802019,"40.80839,-73.94375",20,7
28803718,"40.66323,-73.99573",20,0
28805003,"40.76021,-73.99197",182,4
28805245,"40.7237,-73.98514",158,15
28805290,"40.71242,-73.95919",73,20
28807852,"40.72458,-74.00312",123,19
28807969,"40.72443,-73.98406",154,16
28810799,"40.85661,-73.85281",1,2
28811035,"40.73278,-73.99712",138,19
28811363,"40.66197,-73.86794",0,3
28812604,"40.73596,-73.99614",95,10
28812837,"40.63867,-73.96571",18,0
28813184,"40.72984,-73.98588",158,8
28815052,"40.73953,-74.0049",102,18
28815149,"40.69058,-73.93236",5,5
28816767,"40.59063,-73.94588",1,2
28816970,"40.72925,-73.98459",152,10
28817246,"40.69334,-73.93849",9,6
28817364,"40.74451,-73.91106",9,15
28820641,"40.72608,-74.00336",154,25
28826608,"40.66457,-73.76918",1,1
28830379,"40.84358,-73.94051",10,7
28831635,"40.76831,-73.95629",72,2
28832811,"40.74413,-74.00004",98,3
28833210,"40.63867,-74.00681",33,2
28833297,"40.69012,-73.95433",19,6
28833410,"40.72277,-74.00464",106,16
28834703,"40.68085,-73.94354",12,4
28835184,"40.88805,-73.83248",6,1
28835678,"40.81511,-73.95998",20,9
28836267,"40.74688,-73.8817",34,17
28836976,"40.65644,-73.72817",0,0
28837152,"40.8087,-73.94335",19,9
28838614,"40.72085,-73.7496",1,1
28838673,"40.68523,-73.93833",12,4
28838780,"40.69632,-73.98454",13,16
28838875,"40.69769,-73.98386",14,15
28839265,"40.60845,-73.75861",1,2
28840001,"40.62448,-74.08317",0,3
28840175,"40.7467,-73.99335",120,6
28841259,"40.70779,-73.94714",23,7
28841309,"40.75768,-73.99417",170,5
28841361,"40.83285,-73.8879",2,11
28842166,"40.70417,-74.00928",108,15
28843143,"40.85157,-73.93936",21,3
28843808,"40.64565,-73.93164",0,1
28844940,"40.646,-73.90189",0,2
28845130,"40.74693,-73.92188",20,20
28846489,"40.69617,-73.97456",10,6
28849818,"40.72272,-73.98379",138,12
28850624,"40.66189,-73.97946",26,1
28852284,"40.84578,-73.93902",9,6
28856920,"40.70665,-74.01503",91,16
28857304,"40.73498,-73.95805",17,5
28859453,"40.73161,-74.00172",192,21
28859648,"40.70664,-73.93978",7,4
28859846,"40.72972,-73.89916",12,7
28860105,"40.70734,-74.00837",160,23
28860221,"40.80046,-73.94239",15,3
28861629,"40.80226,-73.93734",13,9
28862464,"40.80659,-73.95266",44,8
28862531,"40.70672,-73.94491",14,8
28864263,"40.75396,-73.96559",48,13
28864751,"40.72396,-74.00393",108,18
28866426,"40.68671,-73.7759",2,3
28867268,"40.70452,-73.92917",43,4
28867312,"40.68456,-73.94962",14,5
28867326,"40.73661,-73.90021",4,4
28867389,"40.66357,-73.948",5,1
28867577,"40.81453,-73.94719",14,6
28867880,"40.85324,-73.92143",0,11
28868139,"40.75414,-73.81536",8,1
28869774,"40.71598,-73.943",30,5
28871214,"40.78689,-73.945",39,11
28871823,"40.69058,-73.94863",8,5
28872273,"40.71875,-73.96376",54,6
28872377,"40.81377,-73.88933",0,5
28881114,"40.74768,-73.99965",71,5
28885547,"40.73372,-73.94227",1,2
28885996,"40.81759,-73.93724",6,5
28887506,"40.7107,-73.95785",61,24
28888037,"40.76463,-73.93878",5,6
28888147,"40.75896,-73.96251",59,6
28889141,"40.57646,-73.96641",8,5
28890190,"40.7087,-73.95941",39,22
28890259,"40.82834,-73.94298",20,7
28890542,"40.72699,-73.98548",157,13
28890908,"40.81993,-73.94768",11,9
28891043,"40.74909,-73.89538",30,8
28891434,"40.67294,-73.93655",5,2
28891558,"40.74258,-73.9031",22,9
28892753,"40.72081,-73.83821",13,6
28892979,"40.71984,-73.83969",24,8
28893129,"40.72133,-73.83928",16,6
28893365,"40.72957,-73.98723",170,6
28894636,"40.7543,-73.99697",112,7
28895817,"40.69524,-73.95322",7,3
28896148,"40.68627,-73.77633",2,2
28896237,"40.65358,-73.94965",1,2
28896728,"40.86697,-73.92534",13,6
28897533,"40.73902,-73.87702",34,8
28897932,"40.68806,-73.77573",2,5
28901045,"40.67618,-73.95607",38,2
28901091,"40.68832,-73.97731",34,7
28901111,"40.61135,-74.00827",11,1
28908658,"40.74035,-73.87617",21,7
28908909,"40.68631,-73.97497",42,9
28909110,"40.67088,-73.95128",18,0
28909276,"40.63979,-73.90378",0,1
28909477,"40.61595,-74.08535",0,4
28910248,"40.69454,-73.92612",10,4
28910899,"40.72135,-73.99426",205,11
28910978,"40.76173,-73.87417",9,9
28911697,"40.69677,-73.92688",22,3
28911775,"40.68754,-73.77488",2,4
28911830,"40.8546,-73.83026",2,3
28911848,"40.85413,-73.83065",2,3
28911924,"40.7617,-73.98882",226,6
28912358,"40.76035,-73.96045",47,7
28912768,"40.71814,-73.95517",95,15
28912811,"40.675,-73.9422",3,2
28913324,"40.80702,-73.95334",47,10
28913606,"40.75359,-73.97305",138,12
28913683,"40.74952,-73.97089",71,14
28913824,"40.64968,-73.97325",16,9
28914077,"40.77707,-73.95154",117,1
28915824,"40.71795,-73.99708",241,18
28915827,"40.70545,-74.0084",145,21
28916312,"40.86777,-73.88397",1,6
28916375,"40.71894,-73.99759",222,13
28916439,"40.63535,-74.00589",33,4
28916850,"40.68782,-73.91071",11,2
28916864,"40.63445,-74.00524",28,3
28917395,"40.59055,-73.9464",3,2
28917505,"40.63448,-74.00563",27,4
28917781,"40.63586,-74.00597",32,3
28918134,"40.63525,-74.00724",33,5
28918211,"40.66151,-73.9455",1,1
28918405,"40.63416,-74.00722",26,5
28918624,"40.63549,-74.00699",33,5
28918768,"40.63522,-74.00596",33,4
28918915,"40.66076,-73.94547",1,1
28919308,"40.74542,-74.00133",86,5
28919420,"40.66061,-73.94712",1,2
28919421,"40.63371,-74.00717",25,5
28919516,"40.63376,-74.00698",25,5
28919815,"40.66234,-73.94661",1,2
28920156,"40.74407,-73.98386",206,5
28920811,"40.75554,-73.92127",25,2
28927140,"40.59972,-74.07701",1,4
28927290,"40.59934,-74.07836",1,3
28931117,"40.75927,-73.9939",148,6
28931731,"40.72259,-73.98472",144,15
28932158,"40.7175,-73.99962",216,16
28933107,"40.72522,-73.97786",36,13
28933205,"40.76872,-73.95513",72,2
28933262,"40.75378,-73.97156",120,11
28933403,"40.70846,-73.92088",20,3
28933616,"40.71614,-73.99085",169,20
28934396,"40.69712,-73.98401",12,16
28935658,"40.78478,-73.94967",62,9
28935673,"40.70274,-73.92598",48,2
28936557,"40.82365,-73.93786",5,12
28936795,"40.74516,-73.89278",33,14
28937536,"40.66461,-73.99506",24,0
28937584,"40.7949,-73.93627",24,3
28938342,"40.69404,-73.92432",11,4
28938631,"40.74552,-74.00021",90,4
28939377,"40.80756,-73.94855",40,7
28940025,"40.84802,-73.78963",5,2
28940279,"40.70948,-73.95946",47,23
28940496,"40.67387,-73.93944",2,4
28940723,"40.71172,-73.94556",48,5
28940952,"40.69246,-73.95863",20,7
28941589,"40.87704,-73.86276",1,4
28941614,"40.69362,-73.95906",15,6
28941710,"40.75137,-73.86081",9,7
28941808,"40.69339,-73.95881",15,6
28942802,"40.6185,-74.00679",7,0
28943748,"40.70355,-73.91803",60,1
28950019,"40.73655,-73.87762",19,4
28950738,"40.68689,-73.84587",0,0
28952183,"40.67759,-73.9523",31,1
28952972,"40.7656,-73.98",138,6
28953757,"40.76216,-73.94109",8,7
28954021,"40.67635,-73.94378",11,3
28954146,"40.70081,-73.91805",54,6
28954400,"40.68563,-73.92331",10,3
23669381,"40.71594,-73.9573",104,12
23670513,"40.88455,-73.86587",2,2
23671009,"40.66094,-73.98652",32,3
23671775,"40.71166,-73.96054",71,27
23678832,"40.72294,-73.94902",43,11
23681735,"40.72619,-73.99019",171,12
23682503,"40.75532,-73.9654",64,12
23682816,"40.75311,-73.97306",137,13
23683049,"40.82733,-73.94937",24,5
23683504,"40.71049,-74.00869",115,20
23683520,"40.6832,-73.93469",18,4
23683924,"40.71353,-73.99925",142,24
23684349,"40.71077,-73.95159",50,16
23684655,"40.70741,-73.91421",21,4
23684864,"40.69392,-73.97114",30,7
23684973,"40.7368,-73.98518",110,7
23685538,"40.70739,-73.81327",7,1
23685999,"40.77127,-73.87123",18,5
23686606,"40.8067,-73.95621",37,13
23687344,"40.80554,-73.95586",35,11
23690062,"40.76502,-73.98702",160,9
23691189,"40.69475,-73.9405",9,10
23691588,"40.69312,-73.94073",9,4
23692933,"40.72884,-74.00285",184,20
23694603,"40.71432,-73.94751",63,5
23696307,"40.69219,-73.95851",19,6
23696695,"40.68486,-73.93822",13,4
23698480,"40.72407,-73.94762",38,10
23700333,"40.74995,-73.98602",175,4
23700385,"40.86302,-73.92982",12,6
23702051,"40.73343,-73.95282",26,3
23702074,"40.70738,-74.00493",129,22
23702317,"40.81304,-73.9456",17,8
23702356,"40.81274,-73.9455",19,8
